n,p,ncpus,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
500,0.600000,1,4,14314,6265,120000,1,1,0.053418,0.014127,0.007176,0.000000,0.000000,0.074951
500,0.600000,1,8,14314,6265,120000,1,1,0.040959,0.008792,0.015052,0.000000,0.000000,0.065276
500,0.800000,1,1,14314,342,199878,1,1,0.040360,0.023832,0.000000,0.000000,0.000000,0.064195
500,0.800000,1,2,14314,342,199878,1,1,0.040805,0.012283,0.000264,0.000000,0.000000,0.053359
500,0.800000,1,4,14314,342,199878,1,1,0.041322,0.007039,0.000697,0.000000,0.000000,0.049071
500,0.800000,1,8,14314,342,199878,1,1,0.043498,0.004491,0.001258,0.000000,0.000000,0.049273
500,1.000000,1,1,14314,1,250000,1,1,0.042771,0.021907,0.000000,0.000000,0.000000,0.064680
500,1.000000,1,2,14314,1,250000,1,1,0.042985,0.011670,0.000039,0.000000,0.000000,0.054697
500,1.000000,1,4,14314,1,250000,1,1,0.041837,0.006799,0.000108,0.000000,0.000000,0.048747
500,1.000000,1,8,14314,1,250000,1,1,0.041449,0.004163,0.000233,0.000000,0.000000,0.045848
1000,0.000000,1,1,14314,0,0,0,0,0.066061,0.003149,0.000000,0.000000,0.000000,0.069211
1000,0.000000,1,2,14314,0,0,0,0,0.066754,0.001742,0.000006,0.000000,0.000000,0.068503
1000,0.000000,1,4,14314,0,0,0,0,0.066186,0.001240,0.000013,0.000000,0.000000,0.067440
1000,0.000000,1,8,14314,0,0,0,0,0.066188,0.001342,0.000028,0.000000,0.000000,0.067559
1000,0.200000,1,1,14314,121928,27,0,0,0.079228,1.031878,0.000001,0.000000,0.000000,1.112219
1000,0.200000,1,2,14314,121928,27,0,0,0.080405,0.523095,0.002348,0.000000,0.000000,0.607453
1000,0.200000,1,4,14314,121928,27,0,0,0.069194,0.292995,0.005515,0.000000,0.000000,0.371018
1000,0.200000,1,8,14314,121928,27,0,0,0.069333,0.161406,0.010823,0.000000,0.000000,0.248327
1000,0.400000,1,1,14314,106504,112,0,0,0.073147,0.931538,0.000000,0.000000,0.000000,1.005635
1000,0.400000,1,2,14314,106504,112,0,0,0.084283,0.476919,0.011494,0.000000,0.000000,0.574620
1000,0.400000,1,4,14314,106504,112,0,0,0.073197,0.267097,0.024839,0.000000,0.000000,0.368978
1000,0.400000,1,8,14314,106504,112,0,0,0.072606,0.150002,0.053082,0.000000,0.000000,0.284036
1000,0.600000,1,1,14314,25619,463527,1,1,0.088531,0.293745,0.000000,0.000000,0.000000,0.382501
1000,0.600000,1,2,14314,25619,463527,1,1,0.084705,0.151664,0.016757,0.000000,0.000000,0.253630
1000,0.600000,1,4,14314,25619,463527,1,1,0.073267,0.085881,0.032948,0.000000,0.000000,0.193067
1000,0.600000,1,8,14314,25619,463527,1,1,0.073341,0.048447,0.064878,0.000000,0.000000,0.188545
1000,0.800000,1,1,14314,1331,798979,1,1,0.070410,0.102455,0.000000,0.000000,0.000000,0.172879
1000,0.800000,1,2,14314,1331,798979,1,1,0.069566,0.051212,0.001437,0.000000,0.000000,0.122229
1000,0.800000,1,4,14314,1331,798979,1,1,0.069702,0.028804,0.003041,0.000000,0.000000,0.101577
1000,0.800000,1,8,14314,1331,798979,1,1,0.070532,0.016962,0.005629,0.000000,0.000000,0.093183
1000,1.000000,1,1,14314,1,1000000,1,1,0.067495,0.084565,0.000000,0.000000,0.000000,0.152064
1000,1.000000,1,2,14314,1,1000000,1,1,0.067289,0.043503,0.000079,0.000000,0.000000,0.110874
1000,1.000000,1,4,14314,1,1000000,1,1,0.066547,0.023796,0.000195,0.000000,0.000000,0.090542
1000,1.000000,1,8,14314,1,1000000,1,1,0.079690,0.013687,0.000463,0.000000,0.000000,0.093845
1500,0.000000,1,1,14314,0,0,0,0,0.117001,0.008010,0.000000,0.000000,0.000000,0.125011
1500,0.000000,1,2,14314,0,0,0,0,0.106224,0.004701,0.000010,0.000000,0.000000,0.110936
1500,0.000000,1,4,14314,0,0,0,0,0.106187,0.003038,0.000020,0.000000,0.000000,0.109246
1500,0.000000,1,8,14314,0,0,0,0,0.105943,0.002003,0.000042,0.000000,0.000000,0.107989
1500,0.200000,1,1,14314,274258,25,0,0,0.112336,3.454145,0.000001,0.000000,0.000000,3.568950
1500,0.200000,1,2,14314,274258,25,0,0,0.135923,1.765754,0.006090,0.000000,0.000000,1.911951
1500,0.200000,1,4,14314,274258,25,0,0,0.135753,0.981239,0.014196,0.000000,0.000000,1.139435
1500,0.200000,1,8,14314,274258,25,0,0,0.115980,0.529764,0.025308,0.000000,0.000000,0.685685
1500,0.400000,1,1,14314,238925,131,0,0,0.130140,3.341604,0.000001,0.000000,0.000000,3.475069
1500,0.400000,1,2,14314,238925,131,0,0,0.130001,1.731623,0.032008,0.000000,0.000000,1.898789
1500,0.400000,1,4,14314,238925,131,0,0,0.134811,0.882078,0.063052,0.000001,0.000000,1.090835
1500,0.400000,1,8,14314,238925,131,0,0,0.138698,0.476707,0.142592,0.000000,0.000000,0.778478
1500,0.600000,1,1,14314,56989,1040933,1,1,0.152019,1.099299,0.000002,0.000000,0.000000,1.252185
1500,0.600000,1,2,14314,56989,1040933,1,1,0.151153,0.549499,0.034963,0.000000,0.000000,0.736708
1500,0.600000,1,4,14314,56989,1040933,1,1,0.125417,0.269342,0.070249,0.000000,0.000000,0.467064
1500,0.600000,1,8,14314,56989,1040933,1,1,0.123422,0.144166,0.143683,0.000000,0.000000,0.415364
1500,0.800000,1,1,14314,3056,1797372,1,1,0.118680,0.266793,0.000000,0.000000,0.000000,0.385492
1500,0.800000,1,2,14314,3056,1797372,1,1,0.113443,0.136551,0.002929,0.000000,0.000000,0.252989
1500,0.800000,1,4,14314,3056,1797372,1,1,0.112764,0.075200,0.005599,0.000000,0.000000,0.193674
1500,0.800000,1,8,14314,3056,1797372,1,1,0.112971,0.042523,0.012541,0.000000,0.000000,0.168242
1500,1.000000,1,1,14314,1,2250000,1,1,0.108618,0.222422,0.000000,0.000000,0.000000,0.331045
1500,1.000000,1,2,14314,1,2250000,1,1,0.108288,0.111438,0.000109,0.000000,0.000000,0.219840
1500,1.000000,1,4,14314,1,2250000,1,1,0.107993,0.063493,0.000306,0.000000,0.000000,0.171798
1500,1.000000,1,8,14314,1,2250000,1,1,0.120648,0.033145,0.000676,0.000000,0.000000,0.154476
2000,0.000000,1,1,14314,0,0,0,0,0.162076,0.014270,0.000000,0.000000,0.000000,0.176347
2000,0.000000,1,2,14314,0,0,0,0,0.161387,0.007520,0.000013,0.000000,0.000000,0.168921
2000,0.000000,1,4,14314,0,0,0,0,0.171340,0.004332,0.000026,0.000000,0.000000,0.175700
2000,0.000000,1,8,14314,0,0,0,0,0.172319,0.003808,0.000057,0.000000,0.000000,0.176184
2000,0.200000,1,1,14314,486147,22,0,0,0.173104,8.100952,0.000001,0.000000,0.000000,8.278413
2000,0.200000,1,2,14314,486147,22,0,0,0.195795,4.142018,0.011357,0.000000,0.000000,4.356980
2000,0.200000,1,4,14314,486147,22,0,0,0.184950,2.289237,0.024232,0.000000,0.000000,2.513491
2000,0.200000,1,8,14314,486147,22,0,0,0.173449,1.233938,0.052621,0.000000,0.000000,1.489781
2000,0.400000,1,1,14314,424373,137,0,0,0.215433,7.176954,0.000001,0.000000,0.000000,7.397614
2000,0.400000,1,2,14314,424373,137,0,0,0.199950,3.892093,0.055203,0.000000,0.000000,4.156162
2000,0.400000,1,4,14314,424373,137,0,0,0.215763,2.187700,0.117976,0.000000,0.000000,2.540530
2000,0.400000,1,8,14314,424373,137,0,0,0.202033,1.111312,0.226177,0.000000,0.000000,1.573740
2000,0.600000,1,1,14314,101898,1844872,1,1,0.203808,2.455632,0.000002,0.000000,0.000000,2.660875
2000,0.600000,1,2,14314,101898,1844872,1,1,0.220271,1.117789,0.070423,0.000000,0.000000,1.410466
2000,0.600000,1,4,14314,101898,1844872,1,1,0.189936,0.587298,0.129015,0.000000,0.000000,0.909850
2000,0.600000,1,8,14314,101898,1844872,1,1,0.213603,0.324764,0.263586,0.000000,0.000000,0.809002
2000,0.800000,1,1,14314,5494,3194862,1,1,0.176315,0.517970,0.000000,0.000000,0.000000,0.694334
2000,0.800000,1,2,14314,5494,3194862,1,1,0.186558,0.275747,0.004988,0.000000,0.000000,0.467359
2000,0.800000,1,4,14314,5494,3194862,1,1,0.175544,0.145327,0.010316,0.000000,0.000000,0.331324
2000,0.800000,1,8,14314,5494,3194862,1,1,0.177101,0.080886,0.021463,0.000000,0.000000,0.279740
2000,1.000000,1,1,14314,1,4000000,1,1,0.167875,0.403454,0.000000,0.000000,0.000000,0.571336
2000,1.000000,1,2,14314,1,4000000,1,1,0.178359,0.205862,0.000164,0.000000,0.000000,0.384393
2000,1.000000,1,4,14314,1,4000000,1,1,0.173148,0.115008,0.000394,0.000000,0.000000,0.288558
2000,1.000000,1,8,14314,1,4000000,1,1,0.182651,0.061925,0.000897,0.000000,0.000000,0.245483
2500,0.000000,1,1,14314,0,0,0,0,0.247312,0.022216,0.000000,0.000000,0.000000,0.269528
2500,0.000000,1,2,14314,0,0,0,0,0.233807,0.011638,0.000015,0.000000,0.000000,0.245460
2500,0.000000,1,4,14314,0,0,0,0,0.233918,0.006703,0.000033,0.000000,0.000000,0.240655
2500,0.000000,1,8,14314,0,0,0,0,0.246753,0.005012,0.000069,0.000000,0.000000,0.251835
2500,0.200000,1,1,14314,760727,26,0,0,0.252893,16.385313,0.000001,0.000000,0.000000,16.643590
2500,0.200000,1,2,14314,760727,26,0,0,0.256502,8.168498,0.019217,0.000000,0.000000,8.456263
2500,0.200000,1,4,14314,760727,26,0,0,0.265016,4.415022,0.043288,0.000000,0.000000,4.746582
2500,0.200000,1,8,14314,760727,26,0,0,0.265500,2.391859,0.082531,0.000000,0.000000,2.787006
2500,0.400000,1,1,14314,663118,156,0,0,0.290340,13.993969,0.000001,0.000000,0.000000,14.292412
2500,0.400000,1,2,14314,663118,156,0,0,0.276643,7.230111,0.086716,0.000000,0.000000,7.606807
2500,0.400000,1,4,14314,663118,156,0,0,0.279131,3.950857,0.181738,0.000000,0.000000,4.438011
2500,0.400000,1,8,14314,663118,156,0,0,0.276651,2.128790,0.359919,0.000000,0.000000,2.818002
2500,0.600000,1,1,14314,159048,2893464,1,1,0.291943,3.921444,0.000001,0.000000,0.000000,4.215553
2500,0.600000,1,2,14314,159048,2893464,1,1,0.292989,1.989435,0.107648,0.000000,0.000000,2.393567
2500,0.600000,1,4,14314,159048,2893464,1,1,0.291545,1.114742,0.224360,0.000000,0.000000,1.637141
2500,0.600000,1,8,14314,159048,2893464,1,1,0.301083,0.599901,0.468227,0.000000,0.000000,1.385832
2500,0.800000,1,1,14314,8960,4990757,1,1,0.288624,0.928241,0.000001,0.000000,0.000000,1.216960
2500,0.800000,1,2,14314,8960,4990757,1,1,0.288367,0.469259,0.009489,0.000000,0.000000,0.767227
2500,0.800000,1,4,14314,8960,4990757,1,1,0.276647,0.248742,0.020468,0.000000,0.000000,0.546096
2500,0.800000,1,8,14314,8960,4990757,1,1,0.276740,0.129759,0.036891,0.000000,0.000000,0.443844
2500,1.000000,1,1,14314,1,6250000,1,1,0.300520,0.685474,0.000000,0.000000,0.000000,0.986003
2500,1.000000,1,2,14314,1,6250000,1,1,0.274809,0.348132,0.000204,0.000000,0.000000,0.623154
2500,1.000000,1,4,14314,1,6250000,1,1,0.275134,0.184169,0.000524,0.000000,0.000000,0.459838
2500,1.000000,1,8,14314,1,6250000,1,1,0.262933,0.093853,0.001124,0.000000,0.000000,0.357922
3000,0.000000,1,1,14314,0,0,0,0,0.344447,0.032178,0.000000,0.000000,0.000000,0.376626
3000,0.000000,1,2,14314,0,0,0,0,0.338077,0.017658,0.000018,0.000000,0.000000,0.355753
3000,0.000000,1,4,14314,0,0,0,0,0.326204,0.009390,0.000040,0.000000,0.000000,0.335634
3000,0.000000,1,8,14314,0,0,0,0,0.387627,0.005986,0.000083,0.000000,0.000000,0.393697
3000,0.200000,1,1,14314,1094462,24,0,0,0.406430,27.910061,0.000001,0.000000,0.000000,28.324508
3000,0.200000,1,2,14314,1094462,24,0,0,0.361228,13.976975,0.028086,0.000000,0.000000,14.384352
3000,0.200000,1,4,14314,1094462,24,0,0,0.360611,7.652876,0.067269,0.000000,0.000000,8.115854
3000,0.200000,1,8,14314,1094462,24,0,0,0.386428,4.122725,0.121559,0.000001,0.000000,4.703216
3000,0.400000,1,1,14314,957630,153,0,0,0.412416,25.278940,0.000001,0.000000,0.000000,25.699853
3000,0.400000,1,2,14314,957630,153,0,0,0.392981,13.007441,0.131326,0.000000,0.000000,13.549992
3000,0.400000,1,4,14314,957630,153,0,0,0.401032,6.866261,0.274723,0.000001,0.000000,7.580438
3000,0.400000,1,8,14314,957630,153,0,0,0.391380,3.658968,0.526591,0.000001,0.000000,4.652770
3000,0.600000,1,1,14314,228595,4101946,1,1,0.410058,6.529749,0.000001,0.000000,0.000000,6.942667
3000,0.600000,1,2,14314,228595,4101946,1,1,0.398106,3.332676,0.155391,0.000000,0.000000,3.890755
3000,0.600000,1,4,14314,228595,4101946,1,1,0.408722,1.843995,0.317361,0.000000,0.000000,2.579252
3000,0.600000,1,8,14314,228595,4101946,1,1,0.392703,1.003643,0.627440,0.000002,0.000000,2.041688
3000,0.800000,1,1,14314,12605,7187030,1,1,0.355020,1.272253,0.000000,0.000000,0.000000,1.627428
3000,0.800000,1,2,14314,12605,7187030,1,1,0.354724,0.639190,0.011719,0.000000,0.000000,1.005847
3000,0.800000,1,4,14314,12605,7187030,1,1,0.368853,0.354974,0.024764,0.000000,0.000000,0.749015
3000,0.800000,1,8,14314,12605,7187030,1,1,0.378841,0.194677,0.047717,0.000000,0.000000,0.621996
3000,1.000000,1,1,14314,1,9000000,1,1,0.337909,0.918906,0.000000,0.000000,0.000000,1.256826
3000,1.000000,1,2,14314,1,9000000,1,1,0.348835,0.465439,0.000217,0.000000,0.000000,0.814501
3000,1.000000,1,4,14314,1,9000000,1,1,0.338202,0.254128,0.000585,0.000000,0.000000,0.592927
3000,1.000000,1,8,14314,1,9000000,1,1,0.337079,0.136496,0.001348,0.000000,0.000000,0.474935
3500,0.000000,1,1,14314,0,0,0,0,0.427583,0.043756,0.000000,0.000000,0.000000,0.471340
3500,0.000000,1,2,14314,0,0,0,0,0.438029,0.022174,0.000020,0.000000,0.000000,0.460223
3500,0.000000,1,4,14314,0,0,0,0,0.427131,0.012573,0.000046,0.000000,0.000000,0.439750
3500,0.000000,1,8,14314,0,0,0,0,0.427304,0.007804,0.000102,0.000000,0.000000,0.435212
3500,0.200000,1,1,14314,1489728,22,0,0,0.463538,43.310120,0.000001,0.000000,0.000000,43.784679
3500,0.200000,1,2,14314,1489728,22,0,0,0.506740,24.278927,0.041120,0.000000,0.000000,24.850172
3500,0.200000,1,4,14314,1489728,22,0,0,0.474797,12.130869,0.080573,0.000000,0.000000,12.733126
3500,0.200000,1,8,14314,1489728,22,0,0,0.473770,6.532837,0.164082,0.000000,0.000000,7.263770
3500,0.400000,1,1,14314,1301035,150,0,0,0.509856,38.231548,0.000001,0.000000,0.000000,38.753238
3500,0.400000,1,2,14314,1301035,150,0,0,0.533679,21.369104,0.202335,0.000001,0.000000,22.132771
3500,0.400000,1,4,14314,1301035,150,0,0,0.509639,10.804791,0.354177,0.000000,0.000000,11.721210
3500,0.400000,1,8,14314,1301035,150,0,0,0.521117,5.773693,0.708931,0.000001,0.000000,7.108599
3500,0.600000,1,1,14314,310859,5684730,1,1,0.515811,10.655013,0.000001,0.000000,0.000000,11.173671
3500,0.600000,1,2,14314,310859,5684730,1,1,0.536201,5.189796,0.226813,0.000000,0.000000,5.959517
3500,0.600000,1,4,14314,310859,5684730,1,1,0.532467,2.875279,0.436720,0.000000,0.000000,3.860428
3500,0.600000,1,8,14314,310859,5684730,1,1,0.530447,1.548269,0.890263,0.000001,0.000000,2.992649
3500,0.800000,1,1,14314,17295,9781660,1,1,0.508323,1.841321,0.000001,0.000000,0.000000,2.349771
3500,0.800000,1,2,14314,17295,9781660,1,1,0.482199,0.918707,0.017466,0.000000,0.000000,1.418603
3500,0.800000,1,4,14314,17295,9781660,1,1,0.483102,0.505266,0.030664,0.000000,0.000000,1.019473
3500,0.800000,1,8,14314,17295,9781660,1,1,0.475445,0.271702,0.061786,0.000000,0.000000,0.809717
3500,1.000000,1,1,14314,1,12250000,1,1,0.457771,1.268923,0.000001,0.000000,0.000000,1.726707
3500,1.000000,1,2,14314,1,12250000,1,1,0.457854,0.635244,0.000253,0.000000,0.000000,1.093363
3500,1.000000,1,4,14314,1,12250000,1,1,0.457064,0.346373,0.000688,0.000000,0.000000,0.804138
3500,1.000000,1,8,14314,1,12250000,1,1,0.447866,0.185913,0.001570,0.000000,0.000000,0.635364
4000,0.000000,1,1,14314,0,0,0,0,0.547001,0.056937,0.000000,0.000000,0.000000,0.603938
4000,0.000000,1,2,14314,0,0,0,0,0.557647,0.028912,0.000024,0.000000,0.000000,0.586583
4000,0.000000,1,4,14314,0,0,0,0,0.546669,0.016271,0.000053,0.000000,0.000000,0.562993
4000,0.000000,1,8,14314,0,0,0,0,0.546944,0.009826,0.000108,0.000000,0.000000,0.556879
4000,0.200000,1,1,14314,1944729,27,0,0,0.605112,64.398716,0.000001,0.000000,0.000000,65.020561
4000,0.200000,1,2,14314,1944729,27,0,0,0.606994,33.715908,0.057486,0.000000,0.000000,34.413433
4000,0.200000,1,4,14314,1944729,27,0,0,0.640126,19.233539,0.125538,0.000000,0.000000,20.072039
4000,0.200000,1,8,14314,1944729,27,0,0,0.707223,9.772541,0.219490,0.000000,0.000000,10.820808
4000,0.400000,1,1,14314,1699795,141,0,0,0.671486,57.167926,0.000001,0.000000,0.000000,57.857676
4000,0.400000,1,2,14314,1699795,141,0,0,0.665710,29.435696,0.235044,0.000000,0.000000,30.371053
4000,0.400000,1,4,14314,1699795,141,0,0,0.687280,17.044535,0.514595,0.000000,0.000000,18.320844
4000,0.400000,1,8,14314,1699795,141,0,0,0.675958,8.613714,1.091239,0.000000,0.000000,10.546199
4000,0.600000,1,1,14314,405188,7406934,1,1,0.790183,15.263483,0.000001,0.000000,0.000000,16.057302
4000,0.600000,1,2,14314,405188,7406934,1,1,0.679177,7.706768,0.267373,0.000000,0.000000,8.661718
4000,0.600000,1,4,14314,405188,7406934,1,1,0.674413,4.260880,0.554862,0.000000,0.000000,5.507159
4000,0.600000,1,8,14314,405188,7406934,1,1,0.689990,2.269812,1.222676,0.000002,0.000000,4.219369
4000,0.800000,1,1,14314,22602,12776576,1,1,0.663113,2.573525,0.000001,0.000000,0.000000,3.236826
4000,0.800000,1,2,14314,22602,12776576,1,1,0.609547,1.425001,0.023073,0.000000,0.000000,2.058065
4000,0.800000,1,4,14314,22602,12776576,1,1,0.701609,0.704339,0.041659,0.000000,0.000000,1.448352
4000,0.800000,1,8,14314,22602,12776576,1,1,0.607647,0.372683,0.084849,0.000000,0.000000,1.067060
4000,1.000000,1,1,14314,1,16000000,1,1,0.583455,1.628712,0.000001,0.000000,0.000000,2.212189
4000,1.000000,1,2,14314,1,16000000,1,1,0.582329,0.883533,0.000299,0.000000,0.000000,1.466175
4000,1.000000,1,4,14314,1,16000000,1,1,0.577946,0.456429,0.000783,0.000000,0.000000,1.035174
4000,1.000000,1,8,14314,1,16000000,1,1,0.593873,0.239672,0.001790,0.000000,0.000000,0.835352
4500,0.000000,1,1,14314,0,0,0,0,0.689962,0.074967,0.000000,0.000000,0.000000,0.764929
4500,0.000000,1,2,14314,0,0,0,0,0.731322,0.036478,0.000027,0.000000,0.000000,0.767828
4500,0.000000,1,4,14314,0,0,0,0,0.688516,0.020721,0.000057,0.000000,0.000000,0.709295
4500,0.000000,1,8,14314,0,0,0,0,0.738984,0.011878,0.000122,0.000000,0.000000,0.750984
4500,0.200000,1,1,14314,2461236,29,0,0,0.754344,95.801124,0.000001,0.000000,0.000000,96.572185
4500,0.200000,1,2,14314,2461236,29,0,0,0.747816,48.682733,0.068255,0.000000,0.000000,49.535030
4500,0.200000,1,4,14314,2461236,29,0,0,0.756330,26.587084,0.128982,0.000000,0.000000,27.545611
4500,0.200000,1,8,14314,2461236,29,0,0,0.771344,13.882860,0.269294,0.000000,0.000000,15.081557
4500,0.400000,1,1,14314,2152043,143,0,0,0.843763,84.634814,0.000001,0.000000,0.000000,85.498496
4500,0.400000,1,2,14314,2152043,143,0,0,0.855028,43.348143,0.297443,0.000000,0.000000,44.545662
4500,0.400000,1,4,14314,2152043,143,0,0,0.906001,23.275310,0.581243,0.000000,0.000000,24.847721
4500,0.400000,1,8,14314,2152043,143,0,0,0.831859,12.239380,1.178729,0.000001,0.000000,14.425729
4500,0.600000,1,1,14314,513696,9184198,1,1,0.830686,21.277256,0.000001,0.000000,0.000000,22.113255
4500,0.600000,1,2,14314,513696,9184198,1,1,0.865939,11.898365,0.410042,0.000000,0.000000,13.188082
4500,0.600000,1,4,14314,513696,9184198,1,1,0.982944,6.075467,0.753807,0.000000,0.000000,7.841132
4500,0.600000,1,8,14314,513696,9184198,1,1,0.839147,3.200592,1.464514,0.000000,0.000000,5.550564
4500,0.800000,1,1,14314,28840,16168786,1,1,0.759654,3.261691,0.000001,0.000000,0.000000,4.021536
4500,0.800000,1,2,14314,28840,16168786,1,1,0.781171,1.657008,0.024391,0.000000,0.000000,2.462936
4500,0.800000,1,4,14314,28840,16168786,1,1,0.773064,0.900440,0.054376,0.000000,0.000000,1.728728
4500,0.800000,1,8,14314,28840,16168786,1,1,0.774836,0.487612,0.109615,0.000000,0.000000,1.373894
4500,1.000000,1,1,14314,1,20250000,1,1,0.723154,2.124806,0.000002,0.000000,0.000000,2.847979
4500,1.000000,1,2,14314,1,20250000,1,1,0.725169,1.076951,0.000402,0.000000,0.000000,1.802537
4500,1.000000,1,4,14314,1,20250000,1,1,0.724364,0.584134,0.000892,0.000000,0.000000,1.309407
4500,1.000000,1,8,14314,1,20250000,1,1,0.738274,0.309372,0.002031,0.000000,0.000000,1.049696
5000,0.000000,1,1,14314,0,0,0,0,0.858374,0.089374,0.000000,0.000000,0.000000,0.947748
5000,0.000000,1,2,14314,0,0,0,0,0.871903,0.050339,0.000031,0.000000,0.000000,0.922274
5000,0.000000,1,4,14314,0,0,0,0,0.864835,0.025793,0.000064,0.000000,0.000000,0.890692
5000,0.000000,1,8,14314,0,0,0,0,0.879695,0.014640,0.000142,0.000000,0.000000,0.894478
5000,0.200000,1,1,14314,3038499,24,0,0,0.948031,131.386061,0.000001,0.000000,0.000000,132.354602
5000,0.200000,1,2,14314,3038499,24,0,0,0.923970,67.177335,0.076995,0.000000,0.000000,68.222493
5000,0.200000,1,4,14314,3038499,24,0,0,0.929629,35.769580,0.159512,0.000000,0.000000,36.954268
5000,0.200000,1,8,14314,3038499,24,0,0,0.914891,19.042844,0.383830,0.000000,0.000000,20.570903
5000,0.400000,1,1,14314,2654114,140,0,0,1.182688,113.100571,0.000001,0.000000,0.000000,114.307646
5000,0.400000,1,2,14314,2654114,140,0,0,1.055043,58.939525,0.380404,0.000000,0.000000,60.430510
5000,0.400000,1,4,14314,2654114,140,0,0,1.063147,32.147902,0.729500,0.000000,0.000000,34.044512
5000,0.400000,1,8,14314,2654114,140,0,0,1.014920,16.764560,1.487162,0.000000,0.000000,19.480262
500,0.000000,1,1,2903,0,0,0,0,0.068777,0.000933,0.000000,0.000000,0.000000,0.069710
500,0.000000,1,2,2903,0,0,0,0,0.044709,0.000636,0.000004,0.000000,0.000000,0.045348
500,0.000000,1,4,2903,0,0,0,0,0.042450,0.000611,0.000007,0.000000,0.000000,0.043068
500,0.000000,1,8,2903,0,0,0,0,0.042470,0.004495,0.000015,0.000000,0.000000,0.046980
500,0.200000,1,1,2903,30569,19,0,0,0.045379,0.142465,0.000000,0.000000,0.000000,0.188071
500,0.200000,1,2,2903,30569,19,0,0,0.043906,0.076892,0.000540,0.000000,0.000000,0.121800
500,0.200000,1,4,2903,30569,19,0,0,0.043753,0.040682,0.001425,0.000000,0.000000,0.086826
500,0.200000,1,8,2903,30569,19,0,0,0.045618,0.022337,0.003004,0.000000,0.000000,0.072957
500,0.400000,1,1,2903,26721,97,0,0,0.046587,0.131738,0.000000,0.000000,0.000000,0.178612
500,0.400000,1,2,2903,26721,97,0,0,0.045477,0.071149,0.003285,0.000000,0.000000,0.120444
500,0.400000,1,4,2903,26721,97,0,0,0.044766,0.038171,0.007308,0.000000,0.000000,0.091343
500,0.400000,1,8,2903,26721,97,0,0,0.044153,0.021576,0.013035,0.000000,0.000000,0.080785
500,0.600000,1,1,2903,6428,114284,1,1,0.046546,0.048484,0.000000,0.000000,0.000000,0.095078
500,0.600000,1,2,2903,6428,114284,1,1,0.046892,0.027019,0.004188,0.000000,0.000000,0.078204
