n,p,ncpus,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
500,0.600000,3,8,14314,6265,120000,1,1,0.059522,0.003934,0.015620,0.009920,0.005711,0.095352
500,0.800000,3,1,14314,342,199878,1,1,0.060573,0.008632,0.000000,0.001511,0.000518,0.071244
500,0.800000,3,2,14314,342,199878,1,1,0.072090,0.004575,0.000239,0.001806,0.000512,0.079233
500,0.800000,3,4,14314,342,199878,1,1,0.046836,0.002904,0.000656,0.001492,0.000499,0.052407
500,0.800000,3,8,14314,342,199878,1,1,0.070400,0.003547,0.001471,0.002970,0.000509,0.078934
500,1.000000,3,1,14314,1,250000,1,1,0.047618,0.007715,0.000000,0.001377,0.000064,0.056777
500,1.000000,3,2,14314,1,250000,1,1,0.059043,0.004161,0.000038,0.001402,0.000066,0.064712
500,1.000000,3,4,14314,1,250000,1,1,0.046869,0.002512,0.000102,0.001338,0.000071,0.050894
500,1.000000,3,8,14314,1,250000,1,1,0.058395,0.001486,0.000230,0.003092,0.000064,0.063269
1000,0.000000,3,1,14314,0,0,0,0,0.094848,0.001218,0.000000,0.001389,0.000010,0.097466
1000,0.000000,3,2,14314,0,0,0,0,0.084235,0.000817,0.000007,0.001441,0.000010,0.086508
1000,0.000000,3,4,14314,0,0,0,0,0.086629,0.000711,0.000014,0.004711,0.000011,0.092077
1000,0.000000,3,8,14314,0,0,0,0,0.076513,0.000869,0.000028,0.005095,0.000009,0.082515
1000,0.200000,3,1,14314,121928,27,0,0,0.087707,0.371835,0.000000,0.013397,0.003987,0.479660
1000,0.200000,3,2,14314,121928,27,0,0,0.100802,0.193403,0.001241,0.013674,0.003987,0.316682
1000,0.200000,3,4,14314,121928,27,0,0,0.088579,0.107157,0.004391,0.033318,0.003990,0.242835
1000,0.200000,3,8,14314,121928,27,0,0,0.092487,0.056815,0.010528,0.032035,0.003991,0.204880
1000,0.400000,3,1,14314,106504,112,0,0,0.093358,0.335405,0.000000,0.016811,0.019775,0.468501
1000,0.400000,3,2,14314,106504,112,0,0,0.130416,0.176841,0.006079,0.017567,0.019343,0.354395
1000,0.400000,3,4,14314,106504,112,0,0,0.082199,0.098091,0.021239,0.017032,0.019598,0.244484
1000,0.400000,3,8,14314,106504,112,0,0,0.104017,0.053968,0.047378,0.048740,0.019420,0.284067
1000,0.600000,3,1,14314,25619,463527,1,1,0.109558,0.105010,0.000000,0.009799,0.026355,0.251468
1000,0.600000,3,2,14314,25619,463527,1,1,0.093359,0.056540,0.007098,0.012917,0.026467,0.197334
1000,0.600000,3,4,14314,25619,463527,1,1,0.094968,0.032523,0.025383,0.019537,0.026364,0.200200
1000,0.600000,3,8,14314,25619,463527,1,1,0.095022,0.018225,0.059440,0.084618,0.026229,0.285918
1000,0.800000,3,1,14314,1331,798979,1,1,0.080686,0.036186,0.000000,0.001834,0.001589,0.120328
1000,0.800000,3,2,14314,1331,798979,1,1,0.106758,0.019532,0.000560,0.001803,0.001580,0.130272
1000,0.800000,3,4,14314,1331,798979,1,1,0.116559,0.010954,0.002377,0.003034,0.001584,0.134583
1000,0.800000,3,8,14314,1331,798979,1,1,0.091969,0.006224,0.005801,0.007713,0.001706,0.113518
1000,1.000000,3,1,14314,1,1000000,1,1,0.083272,0.029660,0.000000,0.001562,0.000127,0.114625
1000,1.000000,3,2,14314,1,1000000,1,1,0.086743,0.016108,0.000075,0.001879,0.000126,0.104934
1000,1.000000,3,4,14314,1,1000000,1,1,0.079761,0.008878,0.000204,0.007718,0.000131,0.096696
1000,1.000000,3,8,14314,1,1000000,1,1,0.086985,0.005214,0.000452,0.002233,0.000131,0.095019
1500,0.000000,3,1,14314,0,0,0,0,0.120033,0.002883,0.000000,0.001436,0.000016,0.124368
1500,0.000000,3,2,14314,0,0,0,0,0.143006,0.001741,0.000010,0.001480,0.000016,0.146252
1500,0.000000,3,4,14314,0,0,0,0,0.131303,0.001231,0.000021,0.001922,0.000017,0.134493
1500,0.000000,3,8,14314,0,0,0,0,0.116632,0.001439,0.000042,0.003922,0.000015,0.122052
1500,0.200000,3,1,14314,274258,25,0,0,0.129460,1.194798,0.000001,0.025004,0.009573,1.364793
1500,0.200000,3,2,14314,274258,25,0,0,0.157539,0.626304,0.004019,0.026038,0.009726,0.831686
1500,0.200000,3,4,14314,274258,25,0,0,0.140783,0.350291,0.011221,0.097342,0.009656,0.621293
1500,0.200000,3,8,14314,274258,25,0,0,0.127939,0.180982,0.022667,0.072680,0.009688,0.433993
1500,0.400000,3,1,14314,238925,131,0,0,0.148214,1.119443,0.000001,0.036057,0.051898,1.363344
1500,0.400000,3,2,14314,238925,131,0,0,0.142941,0.586684,0.016685,0.035911,0.048521,0.840289
1500,0.400000,3,4,14314,238925,131,0,0,0.159515,0.313642,0.047151,0.085083,0.048599,0.668392
1500,0.400000,3,8,14314,238925,131,0,0,0.147570,0.167187,0.109902,0.192776,0.048010,0.689634
1500,0.600000,3,1,14314,56989,1040933,1,1,0.153784,0.328824,0.000000,0.017924,0.060015,0.562155
1500,0.600000,3,2,14314,56989,1040933,1,1,0.147781,0.173833,0.020045,0.018248,0.060282,0.422329
1500,0.600000,3,4,14314,56989,1040933,1,1,0.169355,0.096822,0.058070,0.060351,0.061634,0.449667
1500,0.600000,3,8,14314,56989,1040933,1,1,0.157835,0.053359,0.132624,0.105197,0.060723,0.515602
1500,0.800000,3,1,14314,3056,1797372,1,1,0.123723,0.088085,0.000000,0.003177,0.004342,0.219379
1500,0.800000,3,2,14314,3056,1797372,1,1,0.129002,0.048108,0.001196,0.003368,0.004355,0.186103
1500,0.800000,3,4,14314,3056,1797372,1,1,0.123903,0.026513,0.004118,0.027883,0.004353,0.186886
1500,0.800000,3,8,14314,3056,1797372,1,1,0.173579,0.015718,0.010816,0.005646,0.004386,0.210339
1500,1.000000,3,1,14314,1,2250000,1,1,0.136207,0.071369,0.000000,0.001502,0.000189,0.209272
1500,1.000000,3,2,14314,1,2250000,1,1,0.130588,0.038742,0.000107,0.001503,0.000190,0.171136
1500,1.000000,3,4,14314,1,2250000,1,1,0.141102,0.021125,0.000291,0.004888,0.000177,0.167588
1500,1.000000,3,8,14314,1,2250000,1,1,0.126626,0.011363,0.000678,0.003469,0.000205,0.142346
2000,0.000000,3,1,14314,0,0,0,0,0.198059,0.004821,0.000000,0.002505,0.000021,0.205406
2000,0.000000,3,2,14314,0,0,0,0,0.189306,0.003210,0.000012,0.001693,0.000023,0.194244
2000,0.000000,3,4,14314,0,0,0,0,0.188803,0.001934,0.000027,0.005407,0.000020,0.196192
2000,0.000000,3,8,14314,0,0,0,0,0.204573,0.002688,0.000055,0.001892,0.000026,0.209234
2000,0.200000,3,1,14314,486147,22,0,0,0.204682,2.706116,0.000001,0.054526,0.016951,2.993657
2000,0.200000,3,2,14314,486147,22,0,0,0.234646,1.508559,0.006603,0.042094,0.016697,1.823922
2000,0.200000,3,4,14314,486147,22,0,0,0.245212,0.793072,0.017198,0.063958,0.017525,1.165000
2000,0.200000,3,8,14314,486147,22,0,0,0.201919,0.421254,0.040958,0.080392,0.016495,0.796060
2000,0.400000,3,1,14314,424373,137,0,0,0.219999,2.407670,0.000001,0.100806,0.080369,2.820981
2000,0.400000,3,2,14314,424373,137,0,0,0.262779,1.292230,0.027527,0.085170,0.079454,1.763518
2000,0.400000,3,4,14314,424373,137,0,0,0.217926,0.701872,0.080084,0.134817,0.081241,1.247637
2000,0.400000,3,8,14314,424373,137,0,0,0.241474,0.382241,0.187258,0.119317,0.078793,1.050017
2000,0.600000,3,1,14314,101898,1844872,1,1,0.229137,0.694037,0.000000,0.040653,0.098044,1.065126
2000,0.600000,3,2,14314,101898,1844872,1,1,0.228966,0.375765,0.032335,0.041761,0.096621,0.779138
2000,0.600000,3,4,14314,101898,1844872,1,1,0.212514,0.208502,0.097905,0.039241,0.096848,0.660292
2000,0.600000,3,8,14314,101898,1844872,1,1,0.208279,0.115746,0.238247,0.047001,0.097486,0.715753
2000,0.800000,3,1,14314,5494,3194862,1,1,0.239476,0.171551,0.000000,0.006842,0.006890,0.424853
2000,0.800000,3,2,14314,5494,3194862,1,1,0.258431,0.093721,0.002573,0.003654,0.007074,0.365582
2000,0.800000,3,4,14314,5494,3194862,1,1,0.205935,0.052069,0.007586,0.037867,0.006933,0.310582
2000,0.800000,3,8,14314,5494,3194862,1,1,0.193496,0.028667,0.019177,0.006223,0.006951,0.254854
2000,1.000000,3,1,14314,1,4000000,1,1,0.185080,0.136831,0.000000,0.002026,0.000236,0.324179
2000,1.000000,3,2,14314,1,4000000,1,1,0.221933,0.073273,0.000144,0.001906,0.000239,0.297501
2000,1.000000,3,4,14314,1,4000000,1,1,0.189513,0.039212,0.000387,0.021569,0.000235,0.250922
2000,1.000000,3,8,14314,1,4000000,1,1,0.195339,0.021363,0.000890,0.003762,0.000252,0.221614
2500,0.000000,3,1,14314,0,0,0,0,0.279666,0.007577,0.000000,0.002244,0.000028,0.289516
2500,0.000000,3,2,14314,0,0,0,0,0.265397,0.004297,0.000015,0.001183,0.000028,0.270921
2500,0.000000,3,4,14314,0,0,0,0,0.276837,0.002776,0.000044,0.001134,0.000028,0.280820
2500,0.000000,3,8,14314,0,0,0,0,0.282470,0.002283,0.000068,0.001171,0.000030,0.286021
2500,0.200000,3,1,14314,760727,26,0,0,0.301622,5.303064,0.000001,0.166021,0.027849,5.817486
2500,0.200000,3,2,14314,760727,26,0,0,0.287979,2.878036,0.012545,0.066013,0.026378,3.294913
2500,0.200000,3,4,14314,760727,26,0,0,0.290211,1.533114,0.030770,0.125458,0.026123,2.041759
2500,0.200000,3,8,14314,760727,26,0,0,0.289177,0.815149,0.071939,0.127782,0.025741,1.390195
2500,0.400000,3,1,14314,663118,156,0,0,0.314664,4.675755,0.000001,0.136578,0.131373,5.277759
2500,0.400000,3,2,14314,663118,156,0,0,0.359364,2.511518,0.046201,0.138383,0.130886,3.215157
2500,0.400000,3,4,14314,663118,156,0,0,0.332157,1.369230,0.131634,0.143792,0.132427,2.148345
2500,0.400000,3,8,14314,663118,156,0,0,0.316297,0.726826,0.314326,0.259804,0.130907,1.817488
2500,0.600000,3,1,14314,159048,2893464,1,1,0.322742,1.310437,0.000001,0.052491,0.164634,1.855064
2500,0.600000,3,2,14314,159048,2893464,1,1,0.325440,0.708318,0.053531,0.062359,0.161546,1.317708
2500,0.600000,3,4,14314,159048,2893464,1,1,0.318562,0.389377,0.157347,0.072890,0.164751,1.115957
2500,0.600000,3,8,14314,159048,2893464,1,1,0.325340,0.211377,0.373356,0.084270,0.163108,1.179190
2500,0.800000,3,1,14314,8960,4990757,1,1,0.304673,0.312475,0.000001,0.004529,0.011825,0.633722
2500,0.800000,3,2,14314,8960,4990757,1,1,0.324594,0.166440,0.003869,0.004569,0.011808,0.511513
2500,0.800000,3,4,14314,8960,4990757,1,1,0.326666,0.085791,0.014359,0.028226,0.011159,0.466539
2500,0.800000,3,8,14314,8960,4990757,1,1,0.320540,0.046452,0.031186,0.018999,0.011146,0.428902
2500,1.000000,3,1,14314,1,6250000,1,1,0.299487,0.221777,0.000000,0.001913,0.000314,0.523500
2500,1.000000,3,2,14314,1,6250000,1,1,0.298063,0.116323,0.000190,0.001595,0.000331,0.416511
2500,1.000000,3,4,14314,1,6250000,1,1,0.287773,0.061626,0.000511,0.017415,0.000312,0.367647
2500,1.000000,3,8,14314,1,6250000,1,1,0.300136,0.032051,0.001134,0.002857,0.000326,0.336514
3000,0.000000,3,1,14314,0,0,0,0,0.406944,0.011288,0.000000,0.001828,0.000031,0.420091
3000,0.000000,3,2,14314,0,0,0,0,0.428751,0.006187,0.000019,0.001106,0.000033,0.436096
3000,0.000000,3,4,14314,0,0,0,0,0.402935,0.003581,0.000041,0.001155,0.000035,0.407747
3000,0.000000,3,8,14314,0,0,0,0,0.400846,0.002805,0.000086,0.001480,0.000035,0.405252
3000,0.200000,3,1,14314,1094462,24,0,0,0.460800,9.797695,0.000001,0.103739,0.041634,10.430469
3000,0.200000,3,2,14314,1094462,24,0,0,0.424799,5.051727,0.015328,0.097619,0.041251,5.666764
3000,0.200000,3,4,14314,1094462,24,0,0,0.425072,2.732083,0.045493,0.099797,0.041116,3.398423
3000,0.200000,3,8,14314,1094462,24,0,0,0.438264,1.383483,0.104448,0.193882,0.040998,2.255767
3000,0.400000,3,1,14314,957630,153,0,0,0.462928,8.548489,0.000002,0.136330,0.198973,9.375300
3000,0.400000,3,2,14314,957630,153,0,0,0.491066,4.483392,0.068918,0.134257,0.206739,5.423956
3000,0.400000,3,4,14314,957630,153,0,0,0.504729,2.433883,0.196624,0.185373,0.191763,3.568844
3000,0.400000,3,8,14314,957630,153,0,0,0.440767,1.245322,0.438543,0.336834,0.202028,2.784401
3000,0.600000,3,1,14314,228595,4101946,1,1,0.458560,2.330054,0.000001,0.066148,0.262887,3.126217
3000,0.600000,3,2,14314,228595,4101946,1,1,0.520464,1.224203,0.078958,0.065963,0.246404,2.145238
3000,0.600000,3,4,14314,228595,4101946,1,1,0.461759,0.668880,0.243822,0.184175,0.229666,1.801391
3000,0.600000,3,8,14314,228595,4101946,1,1,0.437387,0.349260,0.557389,0.171203,0.231611,1.774457
3000,0.800000,3,1,14314,12605,7187030,1,1,0.401222,0.447823,0.000000,0.004740,0.016408,0.870520
3000,0.800000,3,2,14314,12605,7187030,1,1,0.448421,0.230733,0.006658,0.006467,0.016548,0.709257
3000,0.800000,3,4,14314,12605,7187030,1,1,0.404534,0.125780,0.018880,0.006091,0.016484,0.572375
3000,0.800000,3,8,14314,12605,7187030,1,1,0.406172,0.068761,0.043831,0.007088,0.016925,0.543830
3000,1.000000,3,1,14314,1,9000000,1,1,0.413737,0.303669,0.000000,0.000384,0.000363,0.718163
3000,1.000000,3,2,14314,1,9000000,1,1,0.393770,0.162516,0.000218,0.001601,0.000366,0.558481
3000,1.000000,3,4,14314,1,9000000,1,1,0.384705,0.087385,0.000588,0.027704,0.000351,0.500745
3000,1.000000,3,8,14314,1,9000000,1,1,0.384014,0.046248,0.001345,0.008272,0.000387,0.440277
3500,0.000000,3,1,14314,0,0,0,0,0.532519,0.014709,0.000000,0.002768,0.000035,0.550032
3500,0.000000,3,2,14314,0,0,0,0,0.506881,0.007912,0.000022,0.003660,0.000035,0.518510
3500,0.000000,3,4,14314,0,0,0,0,0.495862,0.004589,0.000047,0.003111,0.000038,0.503647
3500,0.000000,3,8,14314,0,0,0,0,0.475418,0.003479,0.000096,0.003496,0.000036,0.482525
3500,0.200000,3,1,14314,1489728,22,0,0,0.530185,14.998092,0.000001,0.153588,0.059280,15.780312
3500,0.200000,3,2,14314,1489728,22,0,0,0.551744,7.980269,0.025679,0.154509,0.055218,8.810943
3500,0.200000,3,4,14314,1489728,22,0,0,0.523841,4.259931,0.065612,0.156831,0.055156,5.128072
3500,0.200000,3,8,14314,1489728,22,0,0,0.530793,2.191152,0.145505,0.296092,0.055921,3.348416
3500,0.400000,3,1,14314,1301035,150,0,0,0.600541,13.051748,0.000001,0.220805,0.262984,14.174472
3500,0.400000,3,2,14314,1301035,150,0,0,0.587132,7.001862,0.098750,0.503648,0.260424,8.505629
3500,0.400000,3,4,14314,1301035,150,0,0,0.588299,3.768825,0.284805,0.222505,0.261181,5.206026
3500,0.400000,3,8,14314,1301035,150,0,0,0.600965,1.955787,0.644949,0.423985,0.251633,4.031102
3500,0.600000,3,1,14314,310859,5684730,1,1,0.581305,3.571327,0.000001,0.080784,0.318191,4.560320
3500,0.600000,3,2,14314,310859,5684730,1,1,0.582798,1.897109,0.117552,0.086649,0.340178,3.036592
3500,0.600000,3,4,14314,310859,5684730,1,1,0.611354,1.005878,0.321043,0.146317,0.326515,2.434398
3500,0.600000,3,8,14314,310859,5684730,1,1,0.598154,0.534655,0.793371,0.201816,0.327433,2.495820
3500,0.800000,3,1,14314,17295,9781660,1,1,0.548278,0.629535,0.000000,0.007508,0.024502,1.210216
3500,0.800000,3,2,14314,17295,9781660,1,1,0.541206,0.337109,0.007616,0.009856,0.024472,0.920702
3500,0.800000,3,4,14314,17295,9781660,1,1,0.547376,0.179277,0.024739,0.009329,0.024390,0.785816
3500,0.800000,3,8,14314,17295,9781660,1,1,0.566930,0.095214,0.058988,0.007514,0.025467,0.755400
3500,1.000000,3,1,14314,1,12250000,1,1,0.558915,0.421480,0.000000,0.000286,0.000471,0.981164
3500,1.000000,3,2,14314,1,12250000,1,1,0.512663,0.224903,0.000278,0.002631,0.000414,0.740902
3500,1.000000,3,4,14314,1,12250000,1,1,0.512967,0.122396,0.000720,0.037350,0.000482,0.673928
3500,1.000000,3,8,14314,1,12250000,1,1,0.523707,0.062742,0.001563,0.010427,0.000441,0.598893
4000,0.000000,3,1,14314,0,0,0,0,0.652861,0.019759,0.000000,0.001868,0.000044,0.674533
4000,0.000000,3,2,14314,0,0,0,0,0.661899,0.010820,0.000024,0.001869,0.000054,0.674666
4000,0.000000,3,4,14314,0,0,0,0,0.652637,0.005986,0.000054,0.001172,0.000047,0.659896
4000,0.000000,3,8,14314,0,0,0,0,0.645919,0.004244,0.000107,0.001176,0.000047,0.651493
4000,0.200000,3,1,14314,1944729,27,0,0,0.693386,22.583257,0.000001,0.201789,0.073834,23.595286
4000,0.200000,3,2,14314,1944729,27,0,0,0.674052,11.877650,0.026139,0.210057,0.079360,12.935228
4000,0.200000,3,4,14314,1944729,27,0,0,0.713985,6.385665,0.083644,0.214124,0.074755,7.561110
4000,0.200000,3,8,14314,1944729,27,0,0,0.676696,3.259143,0.190782,0.363617,0.078001,4.726772
4000,0.400000,3,1,14314,1699795,141,0,0,0.806139,20.124942,0.000001,0.287920,0.344241,21.615843
4000,0.400000,3,2,14314,1699795,141,0,0,0.770131,10.468487,0.128532,0.291945,0.329627,12.060607
4000,0.400000,3,4,14314,1699795,141,0,0,0.736622,5.508210,0.362292,0.276118,0.345667,7.344532
4000,0.400000,3,8,14314,1699795,141,0,0,0.789408,2.896150,0.844705,0.556395,0.345368,5.619940
4000,0.600000,3,1,14314,405188,7406934,1,1,0.789501,5.281678,0.000001,0.109929,0.416532,6.608922
4000,0.600000,3,2,14314,405188,7406934,1,1,0.775699,2.721712,0.143836,0.109855,0.403825,4.170070
4000,0.600000,3,4,14314,405188,7406934,1,1,0.765741,1.487347,0.429472,0.110307,0.406700,3.229122
4000,0.600000,3,8,14314,405188,7406934,1,1,0.799529,0.783709,0.998730,0.224433,0.409587,3.266939
4000,0.800000,3,1,14314,22602,12776576,1,1,0.710480,0.826032,0.000001,0.007526,0.033381,1.577857
4000,0.800000,3,2,14314,22602,12776576,1,1,0.685257,0.443972,0.008974,0.009756,0.033999,1.182626
4000,0.800000,3,4,14314,22602,12776576,1,1,0.688937,0.242895,0.032482,0.030983,0.034072,1.030682
4000,0.800000,3,8,14314,22602,12776576,1,1,0.716885,0.129186,0.070260,0.010359,0.033280,0.961656
4000,1.000000,3,1,14314,1,16000000,1,1,0.678275,0.581085,0.000000,0.000434,0.000527,1.260337
4000,1.000000,3,2,14314,1,16000000,1,1,0.717616,0.291562,0.000348,0.000327,0.000564,1.010431
4000,1.000000,3,4,14314,1,16000000,1,1,0.676762,0.158549,0.000817,0.034215,0.000516,0.870873
4000,1.000000,3,8,14314,1,16000000,1,1,0.670007,0.080006,0.001775,0.001725,0.000540,0.754069
4500,0.000000,3,1,14314,0,0,0,0,0.812596,0.025028,0.000000,0.001558,0.000046,0.839229
4500,0.000000,3,2,14314,0,0,0,0,0.833836,0.013211,0.000040,0.001561,0.000045,0.848693
4500,0.000000,3,8,14314,0,0,0,0,0.866761,0.004908,0.000121,0.001571,0.000051,0.873411
4500,0.200000,3,1,14314,2461236,29,0,0,0.941825,34.266552,0.000001,0.258231,0.098076,35.620673
4500,0.200000,3,2,14314,2461236,29,0,0,0.896721,17.578501,0.035052,0.264854,0.100548,18.959264
4500,0.200000,3,4,14314,2461236,29,0,0,0.867233,9.208730,0.105026,0.266445,0.097947,10.663698
4500,0.200000,3,8,14314,2461236,29,0,0,0.876860,4.650445,0.251164,0.452688,0.099185,6.553596
4500,0.400000,3,1,14314,2152043,143,0,0,0.954649,28.465447,0.000001,0.364415,0.401346,30.247280
4500,0.400000,3,2,14314,2152043,143,0,0,0.927350,14.852902,0.146296,0.373967,0.428819,16.817982
4500,0.400000,3,4,14314,2152043,143,0,0,0.987302,8.136116,0.475137,0.373735,0.429478,10.535340
4500,0.400000,3,8,14314,2152043,143,0,0,0.951376,4.113000,1.063004,0.720605,0.429574,7.548676
4500,0.600000,3,1,14314,513696,9184198,1,1,0.978354,7.348901,0.000001,0.155980,0.551675,9.053721
4500,0.600000,3,2,14314,513696,9184198,1,1,0.968013,3.978331,0.195576,0.158252,0.553789,5.875834
4500,0.600000,3,4,14314,513696,9184198,1,1,0.965081,2.122951,0.565407,0.363444,0.551594,4.601755
4500,0.600000,3,8,14314,513696,9184198,1,1,0.996190,1.098235,1.265490,0.424135,0.528530,4.381359
4500,0.800000,3,1,14314,28840,16168786,1,1,0.914855,1.133539,0.000001,0.012848,0.039600,2.101474
4500,0.800000,3,2,14314,28840,16168786,1,1,0.976280,0.596974,0.013748,0.010535,0.039637,1.638058
4500,0.800000,3,4,14314,28840,16168786,1,1,0.892107,0.323302,0.043557,0.025327,0.042928,1.328756
4500,0.800000,3,8,14314,28840,16168786,1,1,0.906307,0.168928,0.100361,0.031254,0.039572,1.248668
4500,1.000000,3,1,14314,1,20250000,1,1,0.844226,0.736104,0.000000,0.001854,0.000621,1.582822
4500,1.000000,3,2,14314,1,20250000,1,1,0.867625,0.379282,0.000342,0.001918,0.000625,1.249820
4500,1.000000,3,4,14314,1,20250000,1,1,0.844776,0.203952,0.000924,0.001906,0.000570,1.052144
4500,1.000000,3,8,14314,1,20250000,1,1,0.811179,0.105100,0.001987,0.001859,0.000529,0.920669
5000,0.000000,3,1,14314,0,0,0,0,0.951068,0.029308,0.000000,0.004113,0.000049,0.984539
5000,0.000000,3,2,14314,0,0,0,0,0.941236,0.015845,0.000032,0.003078,0.000060,0.960250
5000,0.000000,3,4,14314,0,0,0,0,0.962780,0.009262,0.000071,0.001596,0.000053,0.973762
5000,0.000000,3,8,14314,0,0,0,0,0.999497,0.005800,0.000133,0.002306,0.000049,1.007785
5000,0.200000,3,1,14314,3038499,24,0,0,1.031959,43.726177,0.000001,0.254733,0.113442,45.188263
5000,0.200000,3,2,14314,3038499,24,0,0,1.044252,23.363592,0.038748,0.250208,0.106988,24.891280
5000,0.200000,3,4,14314,3038499,24,0,0,1.001708,12.324658,0.126389,0.255488,0.112999,13.960055
5000,0.200000,3,8,14314,3038499,24,0,0,1.040507,6.352241,0.287218,0.488445,0.112368,8.549973
5000,0.400000,3,1,14314,2654114,140,0,0,1.163413,38.158599,0.000001,0.410923,0.534774,40.350679
5000,0.400000,3,2,14314,2654114,140,0,0,1.156017,20.801176,0.178589,0.413848,0.517597,23.170142
5000,0.400000,3,4,14314,2654114,140,0,0,1.171627,10.907996,0.554651,0.419396,0.525568,13.738170
5000,0.400000,3,8,14314,2654114,140,0,0,1.120693,5.622974,1.270313,0.893729,0.507338,9.694082
5000,0.600000,3,1,14314,635229,11355796,1,1,1.146970,10.107530,0.000001,0.180252,0.677111,12.134313
5000,0.600000,3,2,14314,635229,11355796,1,1,1.181556,5.325190,0.245715,0.178741,0.680062,7.643434
5000,0.600000,3,4,14314,635229,11355796,1,1,1.132795,2.802719,0.686530,0.174421,0.637607,5.478968
5000,0.600000,3,8,14314,635229,11355796,1,1,1.158307,1.485413,1.594527,0.380725,0.637433,5.330762
5000,0.800000,3,1,14314,35240,19961190,1,1,1.028583,1.374250,0.000001,0.017101,0.044779,2.465455
5000,0.800000,3,2,14314,35240,19961190,1,1,1.074804,0.761004,0.018216,0.012265,0.048038,1.915488
5000,0.800000,3,4,14314,35240,19961190,1,1,1.112095,0.415710,0.053937,0.012751,0.049880,1.646165
5000,0.800000,3,8,14314,35240,19961190,1,1,1.104610,0.215326,0.118451,0.012109,0.048565,1.501515
5000,1.000000,3,1,14314,1,25000000,1,1,1.046699,0.880421,0.000001,0.001985,0.000623,1.929748
5000,1.000000,3,2,14314,1,25000000,1,1,1.040622,0.461874,0.000383,0.001947,0.000659,1.505505
5000,1.000000,3,4,14314,1,25000000,1,1,1.036712,0.249957,0.000993,0.027186,0.000654,1.315521
5000,1.000000,3,8,14314,1,25000000,1,1,1.018955,0.127429,0.002176,0.021315,0.000620,1.170511
500,0.000000,3,1,283211,0,0,0,0,0.079113,0.000286,0.000000,0.001393,0.000005,0.080798
500,0.000000,3,2,283211,0,0,0,0,0.081317,0.000352,0.000004,0.001376,0.000005,0.083054
500,0.000000,3,4,283211,0,0,0,0,0.046776,0.000506,0.000008,0.006067,0.000005,0.053362
500,0.000000,3,8,283211,0,0,0,0,0.046900,0.001436,0.000019,0.003602,0.000005,0.051963
